country,iso3c,year,prevalence,iso2c,gdp_percap,population,birth_rate,neonat_mortal_rate,region,income
Syria,SYR,1994,383091.5918,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,1995,396130.1165,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,1996,409644.0295,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,1997,423468.5255,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,1998,436947.6684,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,1999,450469.4724,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2000,464404.7712,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2001,478681.2637,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2002,493192.3322,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2003,508359.6856,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2004,523618.254,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2005,549286.0418,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2006,586819.1727,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2007,607662.7145,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2008,615992.4816,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2009,629844.2421,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2010,643253.6325,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2011,643507.4358,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2012,615169.1167,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2013,583390.4451,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2014,564419.1336,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2015,554078.0337,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2016,562401.4516,NA,NA,NA,NA,NA,NA,NA
Syria,SYR,2017,579464.3464,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,1990,527248.6856,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,1991,540702.9955,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,1992,554146.7366,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,1993,567239.0432,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,1994,580683.7753,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,1995,593736.4152,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,1996,606852.8381,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,1997,620919.6044,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,1998,635127.4183,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,1999,650264.9754,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2000,664775.68,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2001,678634.2468,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2002,692157.769,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2003,706288.3612,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2004,720913.8857,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2005,735793.8062,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2006,750984.9769,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2007,766462.857,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2008,781828.9008,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2009,797080.0273,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2010,811350.2336,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2011,825103.2715,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2012,837756.1248,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2013,849936.1653,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2014,861638.0163,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2015,872445.3566,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2016,883217.1501,NA,NA,NA,NA,NA,NA,NA
Taiwan,TWN,2017,892717.1497,NA,NA,NA,NA,NA,NA,NA
Tajikistan,TJK,1990,105589.3749,TJ,2349.639512,5297286,40.412,32.3,Europe & Central Asia,Low income
Tajikistan,TJK,1991,107256.8367,TJ,2205.399657,5417554,39.483,32.3,Europe & Central Asia,Low income
Tajikistan,TJK,1992,108754.4623,TJ,1570.892229,5523207,38.445,32.5,Europe & Central Asia,Low income
Tajikistan,TJK,1993,109952.5633,TJ,1322.108974,5616797,37.363,32.7,Europe & Central Asia,Low income
Tajikistan,TJK,1994,111200.7311,TJ,1046.652122,5702611,36.281,32.8,Europe & Central Asia,Low income
Tajikistan,TJK,1995,112673.3338,TJ,922.7668023,5784330,35.226,32.5,Europe & Central Asia,Low income
Tajikistan,TJK,1996,114236.4226,TJ,772.2970841,5862224,34.205,32.2,Europe & Central Asia,Low income
Tajikistan,TJK,1997,115774.0661,TJ,788.83628,5936780,33.212,31.9,Europe & Central Asia,Low income
Tajikistan,TJK,1998,117557.2188,TJ,829.111232,6012308,32.257,31.4,Europe & Central Asia,Low income
Tajikistan,TJK,1999,119503.6828,TJ,861.2259541,6094126,31.368,30.9,Europe & Central Asia,Low income
Tajikistan,TJK,2000,121904.0871,TJ,939.7408332,6186152,30.583,30.1,Europe & Central Asia,Low income
Tajikistan,TJK,2001,124805.0102,TJ,1041.638855,6290413,29.937,29.2,Europe & Central Asia,Low income
Tajikistan,TJK,2002,127874.716,TJ,1150.615837,6406518,29.447,28.4,Europe & Central Asia,Low income
Tajikistan,TJK,2003,131239.9541,TJ,1277.456611,6532871,29.117,27.5,Europe & Central Asia,Low income
Tajikistan,TJK,2004,134794.6867,TJ,1418.731408,6666628,28.947,26.4,Europe & Central Asia,Low income
Tajikistan,TJK,2005,138543.137,TJ,1530.575696,6805655,28.942,25.6,Europe & Central Asia,Low income
Tajikistan,TJK,2006,142534.5302,TJ,1653.075399,6949566,29.098,24.9,Europe & Central Asia,Low income
Tajikistan,TJK,2007,146357.1749,TJ,1790.92569,7099021,29.38,24.4,Europe & Central Asia,Low income
Tajikistan,TJK,2008,150284.4171,TJ,1928.200965,7254072,29.735,23.9,Europe & Central Asia,Low income
Tajikistan,TJK,2009,154548.5051,TJ,1972.915229,7414960,30.116,23.3,Europe & Central Asia,Low income
Tajikistan,TJK,2010,159170.5561,TJ,2080.044388,7581696,30.46,22.8,Europe & Central Asia,Low income
Tajikistan,TJK,2011,163946.2819,TJ,2229.445742,7753925,30.708,22.3,Europe & Central Asia,Low income
Tajikistan,TJK,2012,168678.9148,TJ,2386.327474,7930929,30.826,21.8,Europe & Central Asia,Low income
Tajikistan,TJK,2013,173516.788,TJ,2546.586587,8111894,30.792,21.4,Europe & Central Asia,Low income
Tajikistan,TJK,2014,178446.4001,TJ,2700.584241,8295840,30.592,20.9,Europe & Central Asia,Low income
Tajikistan,TJK,2015,183631.5377,NA,NA,NA,NA,NA,NA,NA
Tajikistan,TJK,2016,188951.744,NA,NA,NA,NA,NA,NA,NA
Tajikistan,TJK,2017,194363.7681,NA,NA,NA,NA,NA,NA,NA
Tanzania,TZA,1990,676807.1942,TZ,951.8317127,25458208,44.061,39.5,Sub-Saharan Africa,Low income
Tanzania,TZA,1991,697696.2014,TZ,971.5474216,26307482,43.73,38.8,Sub-Saharan Africa,Low income
Tanzania,TZA,1992,718953.7914,TZ,966.6302504,27203865,43.393,38.1,Sub-Saharan Africa,Low income
Tanzania,TZA,1993,740590.163,TZ,968.8990425,28122799,43.063,37.5,Sub-Saharan Africa,Low income
Tanzania,TZA,1994,761916.3877,TZ,973.6778776,29030288,42.754,36.8,Sub-Saharan Africa,Low income
Tanzania,TZA,1995,783939.92,TZ,999.4805016,29903329,42.479,36.2,Sub-Saharan Africa,Low income
Tanzania,TZA,1996,806571.335,TZ,1035.289867,30733937,42.256,35.5,Sub-Saharan Africa,Low income
Tanzania,TZA,1997,829229.2381,TZ,1062.550398,31533781,42.089,34.8,Sub-Saharan Africa,Low income
Tanzania,TZA,1998,852128.9527,TZ,1086.756748,32323953,41.979,34,Sub-Saharan Africa,Low income
Tanzania,TZA,1999,875274.1509,TZ,1128.546867,33135281,41.921,33.1,Sub-Saharan Africa,Low income
Tanzania,TZA,2000,897924.4286,TZ,1180.742537,33991590,41.917,32,Sub-Saharan Africa,Low income
Tanzania,TZA,2001,922072.302,TZ,1246.881506,34899062,41.962,30.8,Sub-Saharan Africa,Low income
Tanzania,TZA,2002,945871.3465,TZ,1320.61459,35855480,42.04,29.6,Sub-Saharan Africa,Low income
Tanzania,TZA,2003,968720.0708,TZ,1400.30356,36866228,42.126,28.4,Sub-Saharan Africa,Low income
Tanzania,TZA,2004,992117.9943,TZ,1507.797731,37935334,42.197,27.3,Sub-Saharan Africa,Low income
Tanzania,TZA,2005,1016366.44,TZ,1634.893131,39065600,42.221,26.2,Sub-Saharan Africa,Low income
Tanzania,TZA,2006,1040383.536,TZ,1711.3887,40260847,42.168,25.2,Sub-Saharan Africa,Low income
Tanzania,TZA,2007,1064323.48,TZ,1847.864593,41522004,42.023,24.1,Sub-Saharan Africa,Low income
Tanzania,TZA,2008,1088137.942,TZ,1927.688998,42844744,41.783,23.2,Sub-Saharan Africa,Low income
Tanzania,TZA,2009,1114754.213,TZ,1983.222862,44222113,41.447,22.3,Sub-Saharan Africa,Low income
Tanzania,TZA,2010,1145090.984,TZ,2068.488487,45648525,41.028,21.5,Sub-Saharan Africa,Low income
Tanzania,TZA,2011,1178744.364,TZ,2206.910779,47122998,40.546,20.9,Sub-Saharan Africa,Low income
Tanzania,TZA,2012,1214220.226,TZ,2289.261876,48645709,40.033,20.3,Sub-Saharan Africa,Low income
Tanzania,TZA,2013,1251832.066,TZ,2417.77273,50213457,39.518,19.8,Sub-Saharan Africa,Low income
Tanzania,TZA,2014,1291996.342,TZ,2547.167957,51822621,39.015,19.3,Sub-Saharan Africa,Low income
Tanzania,TZA,2015,1334581.219,NA,NA,NA,NA,NA,NA,NA
Tanzania,TZA,2016,1379867.676,NA,NA,NA,NA,NA,NA,NA
Tanzania,TZA,2017,1426634.146,NA,NA,NA,NA,NA,NA,NA
Thailand,THA,1990,1527226.018,TH,4298.562681,56582824,19.189,20.4,East Asia & Pacific,Upper middle income
Thailand,THA,1991,1573827.563,TH,4767.57748,57225972,18.722,19.5,East Asia & Pacific,Upper middle income
Thailand,THA,1992,1617064.12,TH,5221.552865,57761574,18.263,18.5,East Asia & Pacific,Upper middle income
Thailand,THA,1993,1659601.283,TH,5739.562307,58237672,17.8,17.5,East Asia & Pacific,Upper middle income
Thailand,THA,1994,1700093.308,TH,6278.168547,58722767,17.327,16.6,East Asia & Pacific,Upper middle income
Thailand,THA,1995,1737967.965,TH,6866.020783,59266089,16.84,15.9,East Asia & Pacific,Upper middle income
Thailand,THA,1996,1774308.103,TH,7310.939821,59878955,16.341,15.2,East Asia & Pacific,Upper middle income
Thailand,THA,1997,1811219.463,TH,7151.765069,60544937,15.841,14.5,East Asia & Pacific,Upper middle income
Thailand,THA,1998,1846006.511,TH,6600.537112,61250974,15.352,13.9,East Asia & Pacific,Upper middle income
Thailand,THA,1999,1881524.04,TH,6926.20699,61973957,14.88,13.3,East Asia & Pacific,Upper middle income
Thailand,THA,2000,1917710.26,TH,7314.542194,62693322,14.435,12.7,East Asia & Pacific,Upper middle income
Thailand,THA,2001,1957016.774,TH,7650.813673,63415174,14.025,12.1,East Asia & Pacific,Upper middle income
Thailand,THA,2002,1996250.077,TH,8153.163182,64136669,13.653,11.5,East Asia & Pacific,Upper middle income
Thailand,THA,2003,2037452.214,TH,8819.994762,64817254,13.32,11,East Asia & Pacific,Upper middle income
Thailand,THA,2004,2081573.245,TH,9545.997831,65404522,13.025,10.5,East Asia & Pacific,Upper middle income
Thailand,THA,2005,2123547.004,TH,10194.17569,65863973,12.764,10,East Asia & Pacific,Upper middle income
Thailand,THA,2006,2165600.76,TH,10977.61174,66174486,12.533,9.5,East Asia & Pacific,Upper middle income
Thailand,THA,2007,2206163.19,TH,11850.21509,66353572,12.323,9.1,East Asia & Pacific,Upper middle income
Thailand,THA,2008,2247554.793,TH,12272.7398,66453255,12.123,8.8,East Asia & Pacific,Upper middle income
Thailand,THA,2009,2288941.849,TH,12257.13618,66548197,11.927,8.4,East Asia & Pacific,Upper middle income
Thailand,THA,2010,2328919.282,TH,13309.4192,66692024,11.725,8.1,East Asia & Pacific,Upper middle income
Thailand,THA,2011,2371811.01,TH,13654.27246,66902958,11.51,7.8,East Asia & Pacific,Upper middle income
Thailand,THA,2012,2413712.774,TH,14853.32968,67164130,11.281,7.5,East Asia & Pacific,Upper middle income
Thailand,THA,2013,2460415.16,TH,15437.31723,67451422,11.041,7.3,East Asia & Pacific,Upper middle income
Thailand,THA,2014,2505986.293,TH,15755.06346,67725979,10.79,7,East Asia & Pacific,Upper middle income
Thailand,THA,2015,2543816.656,NA,NA,NA,NA,NA,NA,NA
Thailand,THA,2016,2583554.793,NA,NA,NA,NA,NA,NA,NA
Thailand,THA,2017,2620623.599,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,1990,19011.53349,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,1991,19496.89974,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,1992,19916.96403,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,1993,20310.96338,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,1994,20658.88382,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,1995,21004.52258,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,1996,21313.28019,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,1997,21527.17368,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,1998,21702.73542,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,1999,21830.83886,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2000,22023.15497,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2001,22289.41427,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2002,22538.27449,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2003,22844.44376,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2004,23218.50585,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2005,23690.67646,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2006,24251.38284,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2007,24860.49534,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2008,25519.16147,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2009,26213.84128,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2010,26954.6962,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2011,27721.89342,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2012,28479.69761,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2013,29230.9569,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2014,29982.38389,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2015,30771.73816,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2016,31560.90126,NA,NA,NA,NA,NA,NA,NA
Timor,TLS,2017,32388.03223,NA,NA,NA,NA,NA,NA,NA
Togo,TGO,1990,84591.21225,TG,872.6352851,3786942,42.589,43.4,Sub-Saharan Africa,Low income
Togo,TGO,1991,87848.76149,TG,872.3531211,3886858,42.056,42.6,Sub-Saharan Africa,Low income
Togo,TGO,1992,91166.04673,TG,835.7574655,3984356,41.55,42,Sub-Saharan Africa,Low income
Togo,TGO,1993,94596.03758,TG,709.202861,4081398,41.086,41.3,Sub-Saharan Africa,Low income
Togo,TGO,1994,98142.07043,TG,813.033387,4180689,40.676,40.5,Sub-Saharan Africa,Low income
Togo,TGO,1995,101876.6701,TG,873.4659212,4284286,40.338,39.8,Sub-Saharan Africa,Low income
Togo,TGO,1996,105611.3257,TG,944.0592358,4392941,40.084,39,Sub-Saharan Africa,Low income
Togo,TGO,1997,109580.631,TG,1070.603905,4506465,39.909,38.2,Sub-Saharan Africa,Low income
Togo,TGO,1998,113605.1776,TG,1030.273089,4624826,39.799,37.5,Sub-Saharan Africa,Low income
Togo,TGO,1999,117687.9891,TG,1044.263236,4747665,39.741,36.8,Sub-Saharan Africa,Low income
Togo,TGO,2000,121902.8197,TG,1032.035726,4874735,39.717,36,Sub-Saharan Africa,Low income
Togo,TGO,2001,126109.5478,TG,1011.10993,5006223,39.706,35.3,Sub-Saharan Africa,Low income
Togo,TGO,2002,130319.8258,TG,990.2252184,5142419,39.685,34.6,Sub-Saharan Africa,Low income
Togo,TGO,2003,134726.9968,TG,1031.753887,5283246,39.632,34,Sub-Saharan Africa,Low income
Togo,TGO,2004,139178.0862,TG,1053.611318,5428552,39.53,33.4,Sub-Saharan Africa,Low income
Togo,TGO,2005,143648.2955,TG,1070.826742,5578219,39.362,32.7,Sub-Saharan Africa,Low income
Togo,TGO,2006,148247.313,TG,1117.607504,5732175,39.121,32,Sub-Saharan Africa,Low income
Togo,TGO,2007,152895.3756,TG,1142.10215,5890414,38.814,31.2,Sub-Saharan Africa,Low income
Togo,TGO,2008,157609.1624,TG,1158.45847,6052937,38.452,30.4,Sub-Saharan Africa,Low income
Togo,TGO,2009,162357.9708,TG,1175.823679,6219761,38.039,29.8,Sub-Saharan Africa,Low income
Togo,TGO,2010,167476.1089,TG,1204.604894,6390851,37.585,29.2,Sub-Saharan Africa,Low income
Togo,TGO,2011,172675.0898,TG,1255.087825,6566179,37.098,28.7,Sub-Saharan Africa,Low income
Togo,TGO,2012,177991.8647,TG,1304.187972,6745581,36.592,28.2,Sub-Saharan Africa,Low income
Togo,TGO,2013,183624.7227,TG,1341.614534,6928719,36.08,27.7,Sub-Saharan Africa,Low income
Togo,TGO,2014,189494.1774,TG,1406.764974,7115163,35.569,27.2,Sub-Saharan Africa,Low income
Togo,TGO,2015,195351.2422,NA,NA,NA,NA,NA,NA,NA
Togo,TGO,2016,201573.5123,NA,NA,NA,NA,NA,NA,NA
Togo,TGO,2017,208011.6277,NA,NA,NA,NA,NA,NA,NA
Tonga,TON,1990,2164.156412,TO,2308.977992,95152,31.092,10.1,East Asia & Pacific,Lower middle income
Tonga,TON,1991,2182.365422,TO,2534.8331,95304,30.903,9.7,East Asia & Pacific,Lower middle income
Tonga,TON,1992,2201.702171,TO,2595.961985,95421,30.678,9.3,East Asia & Pacific,Lower middle income
Tonga,TON,1993,2221.663888,TO,2753.870308,95532,30.372,9,East Asia & Pacific,Lower middle income
Tonga,TON,1994,2239.98175,TO,2947.26072,95678,29.983,8.7,East Asia & Pacific,Lower middle income
Tonga,TON,1995,2260.234374,TO,3113.544991,95889,29.543,8.5,East Asia & Pacific,Lower middle income
Tonga,TON,1996,2279.822105,TO,3161.312291,96174,29.108,8.3,East Asia & Pacific,Lower middle income
Tonga,TON,1997,2298.588568,TO,3199.477118,96526,28.739,8.1,East Asia & Pacific,Lower middle income
Tonga,TON,1998,2317.598825,TO,3308.046075,96937,28.478,7.9,East Asia & Pacific,Lower middle income
Tonga,TON,1999,2336.880392,TO,3472.529279,97398,28.334,7.8,East Asia & Pacific,Lower middle income
Tonga,TON,2000,2356.157046,TO,3652.478548,97898,28.303,7.6,East Asia & Pacific,Lower middle income
Tonga,TON,2001,2376.555056,TO,3849.192807,98434,28.365,7.4,East Asia & Pacific,Lower middle income
Tonga,TON,2002,2395.05412,TO,4018.483327,99005,28.468,7.3,East Asia & Pacific,Lower middle income
Tonga,TON,2003,2415.930295,TO,4161.738951,99606,28.565,7.2,East Asia & Pacific,Lower middle income
Tonga,TON,2004,2436.946656,TO,4282.198605,100226,28.624,7.1,East Asia & Pacific,Lower middle income
Tonga,TON,2005,2455.129181,TO,4461.563064,100858,28.611,7.1,East Asia & Pacific,Lower middle income
Tonga,TON,2006,2474.016811,TO,4520.067137,101507,28.499,7.1,East Asia & Pacific,Lower middle income
Tonga,TON,2007,2494.760814,TO,4399.552523,102169,28.288,7.1,East Asia & Pacific,Lower middle income
Tonga,TON,2008,2512.361722,TO,4567.116508,102816,27.982,7.1,East Asia & Pacific,Lower middle income
Tonga,TON,2009,2527.757363,TO,4625.408634,103416,27.588,7.1,East Asia & Pacific,Lower middle income
Tonga,TON,2010,2543.243409,TO,4852.021362,103947,27.112,7.2,East Asia & Pacific,Lower middle income
Tonga,TON,2011,2557.238305,TO,5030.652213,104392,26.57,7.3,East Asia & Pacific,Lower middle income
Tonga,TON,2012,2569.25035,TO,5132.805233,104769,25.992,7.3,East Asia & Pacific,Lower middle income
Tonga,TON,2013,2578.367714,TO,5059.039416,105139,25.409,7.2,East Asia & Pacific,Lower middle income
Tonga,TON,2014,2586.39374,TO,5230.151294,105586,24.846,7.1,East Asia & Pacific,Lower middle income
Tonga,TON,2015,2594.987138,NA,NA,NA,NA,NA,NA,NA
Tonga,TON,2016,2603.556625,NA,NA,NA,NA,NA,NA,NA
Tonga,TON,2017,2614.50378,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,TTO,1990,36275.82946,TT,7838.647148,1221904,20.707,19.9,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,1991,36971.62725,TT,8262.68113,1229906,19.6,19.5,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,1992,37665.81317,TT,8260.914739,1237486,18.581,19.3,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,1993,38373.51866,TT,8288.161941,1244410,17.655,19.2,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,1994,39122.95918,TT,8724.973392,1250316,16.841,19,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,1995,39880.21555,TT,9224.712019,1255001,16.16,18.9,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,1996,40594.82052,TT,10027.672,1258365,15.625,18.9,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,1997,41204.07478,TT,10963.26875,1260677,15.227,18.8,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,1998,41759.15408,TT,11963.9514,1262544,14.951,18.8,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,1999,42287.29124,TT,13098.57823,1264781,14.784,18.8,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2000,42860.63852,TT,14373.03668,1267980,14.715,18.7,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2001,43412.94912,TT,15260.39035,1272383,14.731,18.6,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2002,43900.99594,TT,16653.0008,1277840,14.808,18.5,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2003,44366.3163,TT,19343.9187,1284052,14.92,18.2,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2004,44815.12046,TT,21348.08614,1290535,15.044,17.8,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2005,45249.50869,TT,23287.68947,1296933,15.157,17.4,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2006,45681.91842,TT,27044.04808,1303141,15.244,17.1,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2007,46122.31337,TT,28947.79744,1309260,15.299,16.6,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2008,46562.0303,TT,30374.54855,1315372,15.317,16.2,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2009,46951.12384,TT,29123.05012,1321624,15.286,15.8,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2010,47326.44178,TT,29307.87116,1328095,15.199,15.3,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2011,47682.75547,TT,29765.01193,1334790,15.048,14.9,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2012,48009.13662,TT,30571.90635,1341579,14.842,14.5,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2013,48307.76259,TT,31454.63158,1348240,14.59,14,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2014,48619.60526,TT,32083.79961,1354483,14.3,13.6,Latin America & Caribbean,High income
Trinidad and Tobago,TTO,2015,48875.8851,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,TTO,2016,49141.52384,NA,NA,NA,NA,NA,NA,NA
Trinidad and Tobago,TTO,2017,49406.87692,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,1990,4602130.969,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,1991,4699543.165,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,1992,4809701.856,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,1993,4929874.43,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,1994,5056986.76,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,1995,5189865.954,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,1996,5405506.666,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,1997,5742739.505,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,1998,6130736.423,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,1999,6492547.806,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2000,6747777.986,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2001,6915348.572,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2002,7075796.555,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2003,7226016.815,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2004,7365487.02,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2005,7494345.155,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2006,7524813.26,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2007,7416903.516,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2008,7243412.266,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2009,7083744.889,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2010,7027737.123,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2011,7055478.923,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2012,7091093.993,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2013,7133133.184,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2014,7184055.566,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2015,7246879.291,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2016,7322311.105,NA,NA,NA,NA,NA,NA,NA
Tropical Latin America,NA,2017,7410500.929,NA,NA,NA,NA,NA,NA,NA
Tunisia,TUN,1990,270711.2467,TN,3681.529909,8154400,25.2,27.7,Middle East & North Africa,Upper middle income
Tunisia,TUN,1991,278759.3541,TN,3874.768068,8318200,24.9,27.1,Middle East & North Africa,Upper middle income
Tunisia,TUN,1992,286785.858,TN,4186.037809,8489900,24.9,26.5,Middle East & North Africa,Upper middle income
Tunisia,TUN,1993,294755.2854,TN,4337.43611,8572200,24,25.8,Middle East & North Africa,Upper middle income
Tunisia,TUN,1994,302878.8215,TN,4459.469986,8785700,22.7,25,Middle East & North Africa,Upper middle income
Tunisia,TUN,1995,310761.4431,TN,4570.17197,8957500,20.8,24.1,Middle East & North Africa,Upper middle income
Tunisia,TUN,1996,318465.0745,TN,4913.851081,9089300,19.7,23.1,Middle East & North Africa,Upper middle income
Tunisia,TUN,1997,326128.2576,TN,5198.058464,9214900,18.9,22,Middle East & North Africa,Upper middle income
Tunisia,TUN,1998,333762.0294,TN,5435.986456,9333300,17.9,20.8,Middle East & North Africa,Upper middle income
Tunisia,TUN,1999,341223.829,TN,5777.449201,9455900,16.9,19.7,Middle East & North Africa,Upper middle income
Tunisia,TUN,2000,348991.5106,TN,6124.649415,9552500,17.1,18.4,Middle East & North Africa,Upper middle income
